0,10
0,10
0.0,-7490381395.118058
0.0,-12182695795.0637
0.0,-16861223197.27442
0.0,-21515775811.57669
0.0,-26182309841.08309
0.0,-30815326997.518444
0.0,-35518498807.64928
0.0,-40190198477.24463
0.0,-44776019380.37679
0.0,-49334876120.54956
0.0,-53977459277.1488
